id,ref_number,name,street,city,state,postalcode,phone,status,tags,created_date,service_lines,comments,tech_comments,scheduling_comments,billing_comments,company_afp_job_number_id
1111226,1111226,"Sam & Louies Blair","9214 County Rd 28","Fort Calhoun",NE,68023,402-315-7605,active,,10/20/2016,,,,,,
1490910,1490910,"Sampson Construction","5825 South 14th Street",Lincoln,NE,68512,"(402) 434-5450",active,,01/09/2018,,,,,,
1111228,1111228,"Sand Bar","103 N Noyes",Mondamin,IA,51557,712-646-2300,inactive,,10/20/2016,,,,,,
1111229,1111229,"Sand Hills Physical Therapy","PO Box 129",Burwell,NE,68823,308-346-4877,inactive,,10/20/2016,,,,,,
1427374,1427374,Sandbar,"103 North Noyes Street",Mondamin,IA,51557,"(712) 646-2300",active,,11/15/2017,,,,,,
583956934411073,4643597,"Sandhills Suites","412 Grand Avenue",Burwell,NE,68823,"(308) 346-4964",active,,07/18/2022,,,,,,
1111230,1111230,"Santa Monica House","130 N 39th St",Omaha,NE,68131,402-558-7088,active,,10/20/2016,,,,,,
1992483573437953,4644065,"Santoro Restaurant","8601 West Dodge Road",Omaha,NE,68114,,active,,04/08/2025,,,,,,
3443251,3443251,"Sari Jati Enterprise","Sri Mahligai Townhouse 28-7A, Section 9, 40000 Shah Alam",Selangor,NU,00000,"6017 6939901",active,,09/21/2020,,,,,,
1344406,1344406,"Sarpy County Building and Grounds","1210 Golden Gate Drive",Papillion,NE,68046,402-505-1739,active,,07/20/2017,,,,,,
854310725843393,4643701,"Sauced by Alfaro","115 North Washington Street",Papillion,NE,68046,402-651-7631,active,,01/25/2023,,,,,,
1111233,1111233,"Saunders Archery","1210 Applewood Dr",Omaha,NE,68133,402-331-0210,active,,10/20/2016,,,,,,
1111377,1111377,"SC Bodner Co","4007 Raynor Parkway",Bellevue,NE,68123,402-932-1766,active,,10/20/2016,,,,,,
1569987,1569987,"Schaefer Electric, Inc.","2927 North 84th Street",Omaha,NE,68134,"(402) 571-4776",active,,02/15/2018,,,,,,
3467048,3467048,"Scheer Electric, Llc","5300 Bridle Lane",Lincoln,NE,68516,,active,,10/05/2020,,,,,,
1535334,1535334,"Schelling Construction Inc.","44 14th Street Northwest","Sioux Center",IA,51250," (712) 722-3042",active,,01/17/2018,,,,,,
735357976613505,4643655,"Schimberg Co","4343 South 96th Street",Omaha,NE,68127,"(402) 881-4300",active,,11/02/2022,,,,,,
2013918,2013918,"Schlitz ","PO Box 633",Omaha,NE,68101,,active,,02/26/2019,,,,,,
1402748,1402748,Schlotzsky's,"530 Saddle Creek Road",Omaha,NE,68132,"(402) 397-9305",active,,10/03/2017,,,,,,
1111235,1111235,"Schultz, Mrs. LR","6528 County Squire",Omaha,NE,68152,402-571-7741,active,,10/20/2016,,,,,,
2070339490627009,4644088,"Scooters Coffee Headquarters",Omaha,Omaha,NE,,,active,,06/02/2025,,,,,,
1111371,1111371,"Scorz Sports Center","7602 Main St",Omaha,NE,68127,402-339-7771,active,,10/20/2016,,,,,,
2112725,2112725,"Scotts Miracle-Gro","55560 195th Street","Pacific Junction",IA,51561,712-828-0863,active,,05/07/2019,,,,,,
1706354812963201,4643975,"Sea Serve Ghana Limited","26 Lawn Avenue, Ola Road
GPS-5.635172-0.252130","Tantra - Hills",NE,68127,"+233(0) 303932564",active,,09/18/2024,,,,,,
3676776,3676776,"Seldin Company - 123rd Ct","2840 South 123rd Court",Omaha,NE,68144,,active,,12/11/2020,,,,,,
3403750,3403750,"Seldin Company - 169th","16910 Frances Street",Omaha,NE,68130,"(402) 333-7373",active,,08/31/2020,,,,,,
1985352875596289,4644063,"Select Van & Storage Co.","8006 J Street",Omaha,NE,68127,"(402) 935-3700",active,,04/03/2025,,,,,,
4171825,4171825,"Seneca Company","4140 East 14th Street","Des Moines",IA,50313,515-499-1505,active,,05/19/2021,,,,,,
4171826,4171826,"Seneca Company","4140 East 14th Street","Des Moines",IA,50313,515-499-1505,active,,05/19/2021,,,,,,
2431654,2431654,"Senior Lifestyle - Granville Villa","8507 Granville Parkway","La Vista",NE,68128,"(402) 506-7041",active,,09/27/2019,,,,,,
1111099,1111099,"Senior Lifestyle - Madison House","1120 N 1st St",Norfolk,NE,68701,402-644-4567,active,,10/20/2016,,,,,,
1111100,1111100,"Senior Lifestyle - Mahoney House","1810 E 12th St",York,NE,68467,402-362-5538,active,,10/20/2016,,,,,,
2378910364211009,4644189,"Sequitor Edge","15767 Center West Hadan Drive",Kearney,NE,68847,,active,,01/06/2026,,,,,,
4156142,4156142,"Serrano Engineering",TBD,Middletown,CT,00000,,active,,05/10/2021,,,,,,
1115570,1115570,ServiceTrade,"4601 Creekstone Drive",Durham,NC,27703,,active,,11/03/2016,,,,,,
4573352,4573352,"SERVPRO of Omaha Southwest and SERVPRO of Omaha West/Saunders County","6860 South 118th Street",Omaha,NE,68137,"(402) 408-0134",active,,10/08/2021,,,,,,
1111237,1111237,"Seventh Day Adventist Church","PO Box 616","Nebraska City",NE,68410,402-274-2416,active,,10/20/2016,,,,,,
1111238,1111238,"Sewing Concepts","5509 F Street",Omaha,NE,68117,"(402) 731-8181",active,,10/20/2016,,,,,,
3430577,3430577,"Shadow Lake Collision Center","1215 Applewood Drive",Papillion,NE,68046,"(402) 763-5200",active,,09/04/2020,,,,,,
3676221,3676221,"Shambaugh & Son, L.P.","7614 Opportunity Drive","Fort Wayne",IN,46825,"(260) 487-7777",active,,12/10/2020,,,,,,
3339597,3339597,"Shanahan Mechanical & Electrical","5045 Russell Circle",Lincoln,NE,68507,"(402) 784-2381",active,,07/29/2020,,,,,,
1111372,1111372,"Shank Law Firm","409 W Broadway","Council Bluffs",IA,51503,712-322-2600,active,,10/20/2016,,,,,,
1748913,1748913,"Shared Medical Equipment Group","1133 31st Avenue","Council Bluffs",IA,51501,"(712) 366-3900",active,,06/28/2018,,,,,,
1111037,1111037,"Sharpness LLC","2031 Linn Benton Road",Palo,IA,52324,319-540-5436,active,,10/20/2016,,,,,,
3433938,3433938,"Shelby County Energy Center LLC","3575 East 400 North Road",Neoga,IL,62447,217-844-4404,active,,09/10/2020,,,,,,
4099286,4099286,"Shenandoah Community Schools","304 West Nishna Road",Shenandoah,IA,51601,"(712) 246-1490",active,,04/07/2021,,,,,,
1858750,1858750,"Sheraton Omaha Hotel","655 North 108th Avenue",Omaha,NE,68154,"(402) 496-0850",active,,10/16/2018,,,,,,
1842641,1842641,"Shrader & Martinez Construction Inc","160 Dry Creek Road",Sedona,AZ,86336,"(928) 282-7554",active,,09/27/2018,,,,,,
1111239,1111239,"Shurfine Foods","805 G St",Burwell,NE,68823,308-346-4705,active,,10/20/2016,,,,,,
1111240,1111240,"Sidelines Steakhouse","117 W Main St",Cook,NE,68329,402-864-2175,active,,10/20/2016,,,,,,
1945685389739201,4644046,"Sidney Community School District","2754 Knox Road",Sidney,IA,51652,"(712) 374-2141",active,,03/06/2025,,,,,,
2240259604926785,4644158,"Siemens Industry, Inc.","RC-US SI RAM Z7 S-COR 9225 Bee Caves Road",Austin,TX,78733,,active,,09/30/2025,,"[2025-Sep-30 12:52:20 Mike Kistler] I will need billing information.  Associated Fire Protection is currently setup as a vendor in our system. All billing should be submitted in Siemens IOL portal. PO will be provided by Siemens for the service.  
https://siemens.myactiveworx.com/Model/Install/SIEMENS/LoginUser.aspx

Hello!

 

Your company was listed on our Value Add Partner list and I’m hoping you guys can assist us on a dialer installation just outside of Wichita, KS. Siemens will handle the ongoing monitoring, but we need someone who can be onsite to install a Starlink Dialer and setup communications.  Address is 5440 Sunflower Court, Bel Aire, KS 67226. 

 

 

With best regards,
Shauna Wardlaw

Siemens Industry, Inc.
RC-US SI RAM Z7 S-COR
9225 Bee Caves Road
Austin, TX 78733, USA
Tel.: +1 512 421-6217
mailto:shauna.wardlaw@siemens.com",,,,
1111241,1111241,Signworks,"4713 F St",Omaha,NE,68117,402-346-5447,active,,10/20/2016,,,,,,
1639912309423617,4643948,"Sioux City Foundry Co","801 Division Street","Sioux City",IA,51105,"(712) 252-4181",active,,08/02/2024,,,,,,
1111243,1111243,"Siouxland Ethanol","1501 Knox Blvd",Jackson,NE,68743,"402-632-2676 x 36",active,,10/20/2016,,,,,,
1467185771960961,4643906,"SIT Corporation","13200 Southwest 128th Street",Miami,FL,33186,"(305) 255-3127",active,,04/02/2024,,,,,,
1618155,1618155,"Skrad Inc.","13303 Cuming Street",Omaha,NE,68154,402-510-1348,active,,03/30/2018,,,,,,
1723546968943937,4643978,"Skylark Development","115 South 38th Avenue",Omaha,NE,68131,,active,,09/30/2024,,,,,,
1814006,1814006,"SL Jensen Construction","6324 South 118th Street",Omaha,NE,68137,402-593-9466,active,,09/07/2018,,,,,,
1111244,1111244,"Slate Architecture","3624 Farnam St",Omaha,NE,68131,402-342-5575,active,,10/20/2016,,,,,,
4096788,4096788,"Smart Chicken","13151 Dovers Street",Waverly,NE,68462,"(402) 786-1000",active,,04/06/2021,,,,,,
3676855,3676855,"Smart City It",TBD,TBD,NE,68127,,active,,12/11/2020,,,,,,
1111245,1111245,"Smith Peterson Law Firm","135 West Broadway","Council Bluffs",IA,51503,712-328-1833,active,,10/20/2016,,,,,,
2047221,2047221,"Smithfield Foods","251 15th Street Northeast","Sioux Center",IA,51250,,active,,03/29/2019,,,,,,
517767755419137,4643559,"Sodex France","34, rue Rosenwald",Paris,NE,75015,"-33 633 376 057",active,,06/01/2022,,,,,,
1656917675967169,4643957,Sotec,"5800 Jefferson Highway
Suite E","New Orleans",LA,70123,"(504) 733-3337",active,,08/14/2024,,,,,,
1111246,1111246,Souq,"1018 Howard St",Omaha,NE,68102,402-342-2972,active,,10/20/2016,,,,,,
2303811684009665,4644169,"South Dakota Department of Corrections","3200 East Highway 34, c/o 500 East Capitol Avenue ",Pierre,SD,57501,,active,,11/14/2025,,,,,,
1985262124084737,4644062,"South Haven","1400 Mark Drive",Wahoo,NE,68066,"(402) 443-3737",active,,04/03/2025,,,,,,
520170668222017,4643560,"Southeast Community College","8800 O Street",Lincoln,NE,68520,"(402) 471-3333",active,,06/03/2022,,,,,,
1852262902156737,4644015,"Southeast District Health","292 Broadway Street",Tecumseh,NE,68450,402-274-3993,active,,12/30/2024,,,,,,
1736183871522945,4643987,"Southern Automotive & Industrial Equipment","524 Stover Road",Union,TN,38261,256-612-1916,active,,10/09/2024,,,,,,
4595183,4595183,"Southern Carlson","10840 Harney Street",Omaha,NE,68154,"(402) 593-5300",active,,10/21/2021,,,,,,
558628423576513,4643588,"Southern Heights Presbyterian Church","5750 South 40th Street",Lincoln,NE,68516,"(402) 421-3704",active,,06/30/2022,,,,,,
3124427,3124427,"Southridge Church","1250 North Washington Street",Papillion,NE,68046,"(402) 932-1060",active,,04/29/2020,,,,,,
845851776334017,4643694,"Southside Boxing Gym","1555 Yolande Avenue",Lincoln,NE,68521,"(402) 310-3616",active,,01/19/2023,,,,,,
1111248,1111248,"Southside Plumbing","2230 S 27th St",Omaha,NE,68105,402-345-8668,active,,10/20/2016,,,,,,
1300060907444161,4643867,"Southside Terrace","5701 South 30th Street",Omaha,NE,68107,,active,,12/06/2023,,,,,,
1873645,1873645,"Southwest Church of Nazarene","14808 Q Street",Omaha,NE,68137,,active,,10/23/2018,,,,,,
2234670880393793,4644153,"Southwest Fire & Security LLC","400 Industrial Boulevard",Mansfield,TX,76063,"(817) 477-4355",active,,09/26/2025,,,,,,
1111250,1111250,"Spelts Lumber","435 Grand Ave",Burwell,NE,68823,308-346-4270,active,,10/20/2016,,,,,,
3954819,3954819,"Spirit Life Assemblies of God Church","4815 Harrison Street",Omaha,NE,68157,"(402) 733-6583",active,,02/23/2021,,,,,,
487672649749249,4643531,"Sport Clips Haircuts of La Vista at Southport","12121 Mcdermott Plaza","La Vista",NE,68128,"(402) 505-9027",active,,05/11/2022,,,,,,
773584921097793,4643672,"Sport Clips Haircuts of Omaha - Mission Pines","6610 South 168th Street",Omaha,NE,68135,"(402) 557-6495",active,,11/29/2022,,,,,,
1111251,1111251,"Sportsmans Bar","53875 Hwy 275","Meadow Grove",NE,68752,402-634-2293,active,,10/20/2016,,,,,,
2034681813259393,4644078,"Springhill Suites","84th & Brentwood",Papillion,NE,,,active,,05/08/2025,,,,,,
3330171,3330171,"Spymovil Ingenieria","Minas 2045",Montevideo,NU,00000,,active,,07/23/2020,,,,,,
1331278528459265,4643871,"SRE Construction","21008 Cumberland Drive",Omaha,NE,68022,,active,,12/28/2023,,,,,,
1111252,1111252,"St Andrews United Methodist Church","15050 W Maple Rd",Omaha,NE,68164,"402-431-8560 x 11",active,,10/20/2016,,,,,,
1111253,1111253,"St Bernadette Chruch","7600 S 42nd St",Bellevue,NE,68147,402-731-4694,active,,10/20/2016,,,,,,
1434080,1434080,"St Bernadette Church","7600 South 42nd Street",Bellevue,NE,68147,"(402) 731-4694",active,,11/24/2017,,,,,,
742408720646593,4643658,"St Bernard's Catholic School","3604 North 65th Street",Omaha,NE,68104,"(402) 553-4993",active,,11/07/2022,,,,,,
2230084,2230084,"St Bridget's Catholic Church","4112 South 26th Street",Omaha,NE,68107,"(402) 733-8811",active,,07/10/2019,,,,,,
793576963184513,4643679,"St Charles Borromeo Catholic Church","7790 South 192nd Street",Gretna,NE,68028,"(402) 916-9730",active,,12/13/2022,,,,,,
1111254,1111254,"St Columbkille Church","200 East 6th St",Papillion,NE,68046,402-592-1533,active,,10/20/2016,,,,,,
1111255,1111255,"St Isidore Catholic Church","1869 39th Ave",Columbus,NE,68601,402-564-8993,active,,10/20/2016,,,,,,
1421896641032449,4643895,"St Joan of Arc","7430 Hascall Street",Omaha,NE,68124,"(402) 393-2314",active,,03/01/2024,,,,,,
1111257,1111257,"St John AME","2402 N 22nd St",Omaha,NE,68110,402-871-5614,active,,10/20/2016,,,,,,
1111258,1111258,"St John Baptist","PO Box 148","Fort Calhoun",NE,68023,402-468-5348,active,,10/20/2016,,,,,,
1111259,1111259,"St Joseph's Court","927 7th St","David City",NE,68632,402-367-3045,active,,10/20/2016,,,,,,
1111260,1111260,"St Joseph's Villa","927 7th St","David City",NE,68632,402-367-3045,active,,10/20/2016,,,,,,
1111261,1111261,"St Mary Magdalene","109 S 19th St",Omaha,NE,68102,402-342-4807,active,,10/20/2016,,,,,,
1111262,1111262,"St Mary's School","903 W Mission",Bellevue,NE,68005,402-291-1694,active,,10/20/2016,,,,,,
1454285,1454285,"St Mary's School & Church","811 West 23rd Avenue",Bellevue,NE,68005,,active,,12/15/2017,,,,,,
1111263,1111263,"St Matthews Church S60","1725 S 60th St",Omaha,NE,68106,402-556-7030,active,,10/20/2016,,,,,,
985900778284417,4643759,"St Patrick's Catholic Church of Elkhorn","20500 West Maple Road",Omaha,NE,68022,"(402) 289-4289",active,,04/28/2023,,,,,,
1111264,1111264,"St Patricks Church Gretna","508 Angus St",Gretna,NE,68028,402-332-4444,active,,10/20/2016,,,,,,
1111265,1111265,"St Patricks Church Utica","PO Box 208",Utica,NE,68313,402-643-0154,active,,10/20/2016,,,,,,
1111266,1111266,"St Paul Methodist Church","324 S Jackson St",Papillion,NE,68046,402-339-3308,active,,10/20/2016,,,,,,
4228102,4228102,"St Paul Missionary Baptist Church","1809 North 23rd Street",Omaha,NE,68110,"(402) 342-0528",active,,06/15/2021,,,,,,
1111267,1111267,"St Peters Church","709 S 28th St",Omaha,NE,68105,402-669-3071,active,,10/20/2016,,,,,,
1450186,1450186,"St Philip Neri School","8200 North 31st Street",Omaha,NE,68112,"(402) 315-3500",active,,12/11/2017,,,,,,
2227125,2227125,"St Pius X / St Leo Catholic School","6905 Blondo Street",Omaha,NE,68104,"(402) 551-6667",active,,07/08/2019,,,,,,
1111268,1111268,"St Thomas More Church","4804 Grover St",Omaha,NE,68106,402-551-9504,active,,10/20/2016,,,,,,
3485719,3485719,"St Wenceslaus Church","15353 Pacific Street",Omaha,NE,68154,"(402) 330-0304",active,,10/26/2020,,,,,,
1724892675839681,4643982,"St. John Vianney Knights of Columbus 7740","5801 Oak Hills Drive",Omaha,NE,68137,"(402) 895-0808",active,,10/01/2024,,,,,,
694281271390849,4643641,"St. Matthew's Episcopal Church","2325 South 24th Street",Lincoln,NE,68502,"(402) 435-2226",inactive,,10/04/2022,,,,,,
1111269,1111269,"Stan Houston Equipment Co.","3020 West 12th Street","Sioux Falls",SD,57104,"(605) 336-3727",active,,10/20/2016,,,,,,
1111270,1111270,"Standard Battery","8585 North Stemmons Freeway",Dallas,TX,75247,402-733-1117,active,,10/20/2016,,,,,,
1914894942370625,4644035,"Stanek Fire Protection","4613 Glasgow Avenue",Omaha,NE,68157,"(402) 734-3323",active,,02/12/2025,,,,,,
3584976,3584976,"Stanton Inn","620 Halland Avenue",Stanton,IA,51573,"(712) 829-2585",active,,11/25/2020,,,,,,
1111272,1111272,"Staples Promo","1520 Albany SE","Orange City",IA,51041,800-36-4670,active,,10/20/2016,,,,,,
517568825782017,4643551,"Stephenson Truck Repair Inc","4201 Industrial Avenue",Lincoln,NE,68504,"(402) 466-8532",active,,06/01/2022,,,,,,
1111373,1111373,"Stereo West Home Theater Store","13211 F Street",Omaha,NE,68137,"(402) 393-2108",active,,10/20/2016,,,,,,
3951459,3951459,"Steris Mobile Solutions","5960 Heisley Road",Mentor,OH,44060,727-418-5710,active,,02/19/2021,,,,,,
1111181,1111181,"Steve Drucker","1322 Country Club Dr",Spencer,IA,51301,314-604-7487,active,,10/20/2016,,,,,,
2504333,2504333,"Stockville Hideout","201 Wellington Street",Stockville,NE,69042,"(308) 367-4800",active,,10/07/2019,,,,,,
2170713484389569,4644135,"Stoney Pointe Apartment Homes","2925 North Boulder Drive",Wichita,KS,67226,"(844) 608-5722",active,,08/12/2025,,,,,,
3226110,3226110,"Storage Cave","3105 North 90th Street",Omaha,NE,68134,"(402) 571-5714",active,,06/12/2020,,,,,,
1111374,1111374,"Stoysich Meats","5168 Q St",Omaha,NE,68117,402-731-0776,active,,10/20/2016,,,,,,
2102843182095361,4644105,"Strategic Electric","5210 North 90th Street",Omaha,NE,68134,"(402) 884-2999",active,,06/25/2025,,,,,,
4073712,4073712,"Streib Company","9225 Watson Industrial Park","St. Louis",MO,63126,"(314) 487-7474",active,,03/25/2021,,,,,,
1581928,1581928,"Streivor, Inc.","2150 Kitty Hawk Road",Livermore,CA,94551,"(925) 960-9090",active,,03/06/2018,,,,,,
1110909,1110909,"Suburban Newspaper Inc","604 Fort Crook Rd",Bellevue,NE,68005,402-660-9999,active,,10/20/2016,,,,,,
831866437976705,4643686,"Sultan's Kite INC","1309 O Street",Lincoln,NE,68508,"(402) 477-0013",active,,01/09/2023,,,,,,
1272779,1272779,"Summit Companies","575 West Minnehaha Avenue","Saint Paul",MN,55103,"(651) 251-1880",inactive,,05/09/2017,,,,,,
857249795243777,4643703,"Sun Valley Lanes & Games","321 Victory Lane",Lincoln,NE,68528,"(402) 475-3469",active,,01/27/2023,,,,,,
1774960,1774960,"Sunbelt Rentals","4428 South 140th Street",Omaha,NE,68137,"(402) 401-2575",active,,08/06/2018,,,,,,
1111274,1111274,"Sunderland Brothers","9700 J St",Omaha,NE,68127,402-339-4455,active,,10/20/2016,,,,,,
2366331,2366331,SunderlandS,"9700 J St",Omaha,NE,68127,,active,,08/29/2019,,,,,,
1939275,1939275,"Sunnybrook Community Church","5601 Sunnybrook Drive","Sioux City",IA,51106,"(712) 276-5814",active,,12/10/2018,,,,,,
1111275,1111275,"Super 7 Tecumseh","402 N 12th St",Tecumseh,NE,68450,402-291-1518,active,,10/20/2016,,,,,,
1564873,1564873,"Super 8","800 Senate Rd","Red Oak",IA,51566,712-623-6919,inactive,,02/05/2018,,,,,,
3539762,3539762,"Super 8","11610 West Dodge Road",Omaha,NE,68154,"(402) 492-8845",active,,11/12/2020,,,,,,
3579269,3579269,"Super 8 Gretna","14355 Nebraska 31",Gretna,NE,68028,4023325188,active,,11/24/2020,,,,,,
1111276,1111276,"Super 8 Red Oak","800 Senate Rd","Red Oak",IA,51566,712-623-6919,inactive,,10/20/2016,,,,,,
4209316,4209316,"Superior Energy Systems","13660 Station Road","Columbia Station",OH,44028,"(440) 236-6009",active,,06/03/2021,,,,,,
1111052,1111052,"Superior Fire Protection","PO Box 690",Waterloo,IA,50704,800-728-0598,active,,10/20/2016,,,,,,
1398082,1398082,"Superior Lighting","2121 S 24th St",Omaha,NE,68108,,active,,09/27/2017,,,,,,
1111277,1111277,"Superior Lite","2121 S 24th St",Omaha,NE,68108,402-345-0800,active,,10/20/2016,,,,,,
3539759,3539759,"Supper 8","11610 West Dodge Road",Omaha,NE,68154,"(402) 492-8845",active,,11/12/2020,,,,,,
1670480,1670480,"SureStay Plus Hotel by Best Western","305 Fort Crook Road North",Bellevue,NE,68005,"(402) 293-1600",active,,04/18/2018,,,,,,
1111278,1111278,"Suspension Shop","6502 Grover St",Omaha,NE,68106,402-331-0129,active,,10/20/2016,,,,,,
2387400692735105,4644194,"Sutherland Fire Station","1400 1st Street",Sutherland,NE,69165,,active,,01/12/2026,,,,,,
1904870212621825,4644031,"Syst Usa Corporation","2135 Northwest 115th Avenue",Miami,FL,33172,"(786) 350-7669",active,,02/05/2025,,,,,,
4157442,4157442,"T. Hurt Construction","4978 F Street",Omaha,NE,68117,402-510-9585,active,,05/11/2021,,,,,,
1111279,1111279,"Tabernacle of Faith","2404 Fort St",Omaha,NE,68111,402-455-1800,active,,10/20/2016,,,,,,
515937546902849,4643542,"Tabitha Health Care Services","4720 Randolph Street",Lincoln,NE,68510,"(402) 486-8520",active,,05/31/2022,,,,,,
1219469232515393,4643847,TaconMadre,"4114 North 26th Street",Omaha,NE,68111,,active,,10/10/2023,,,,,,
1011376499702721,4643768,"Tacos el Paisa","499 S. Maple","West Point",NE,68788,,active,,05/16/2023,,,,,,
1110986,1110986,"Tait Electric Generation Station","2101 Arbor Blvd",Moraine,OH,45439,937-242-4321,active,,10/20/2016,,,,,,
3342496,3342496,"Tala General Trading Company Limited","Hay Babil 923, St. 37, Office 35, Al Jaderiya 10001",Baghdad,NU,10001,"964 7808314734",active,,08/03/2020,,,,,,
1666791410193665,4643965,"Talent Plus","1 Talent Plus Way",Lincoln,NE,68506,"(402) 489-2000",active,,08/21/2024,,,,,,
558626295047809,4643587,"Tampa Electric Company","702 North Franklin Street",Tampa,FL,33602,8132284111,active,,06/30/2022,,,,,,
2312463918556609,4644176,"Tanner's Bar & Grill","8600 South 30th Street Ste. 100",Lincoln,NE,68516,"(402) 261-5409",active,,11/20/2025,,,,,,
1764551227740545,4643993,"Taqueria Los Hermanos - Lincoln","4401 North 70th Street",Lincoln,NE,68507,,active,,10/29/2024,,,,,,
1764552135578049,4643994,"Taqueria Los Hermanos - Lincoln","4401 North 70th Street",Lincoln,NE,68507,,active,,10/29/2024,,,,,,
3674400,3674400,"Target Engineering","20 D/1, Yahia Abd El Razek St., Laselki","New Maadi, Cairo - Egypt",NE,68127,(+2012)27326174,active,,12/10/2020,,,,,,
1111271,1111271,"Taylor Communications","4205 South 96th Street",Omaha,NE,68127,402-898-6439,active,,10/20/2016,,"[2018-Jan-18 13:59:50 Shelly Philbin] Company bought out name changed from Staples Omaha to Taylor Communications",,,,
4209296,4209296,"TBS - Trade & Business Services","11179 NW #122NS St",Miami,FL,33178,"(305) 787-4228",active,,06/03/2021,,,,,,
688652507960513,4643639,"TC Energy HQ","450 1 Street Southwest",Calgary,AB,"T2P 5H1","(403) 920-2000",active,,09/30/2022,,,,,,
688651280214529,4643638,"TC Energy Tower","450 1 Street Southwest",Calgary,AB,"T2P 5H1","(403) 920-2000",active,,09/30/2022,,,,,,
1467199286478145,4643908,"Tech Service Solutions LLC","1345 East Chandler Boulevard
Building 2, Suite 107-4",Phoenix,AZ,85048,"(212) 375-6703",active,,04/02/2024,,,,,,
2012276812617857,4644071,"Technologisty, LLC","31949 Castaic Road",Castaic,CA,91384,661-310-3066,active,,04/22/2025,,,,,,
3492334,3492334,"Tecumseh Poultry","13151 Dovers Street",Waverly,NE,68462,"(402) 786-1000",active,,10/29/2020,,,,,,
1111281,1111281,"Ted & Wallys Ice Cream","1120 Jackson St",Omaha,NE,68102,402-341-5827,active,,10/20/2016,,,,,,
1111280,1111280,"Ted & Wallys Ice Cream Benson","6023 Maple St",Omaha,NE,68104,402-210-6552,active,,10/20/2016,,,,,,
536076078763457,4643579,"Tee Jay Properties","1410 North 170th Avenue",Omaha,NE,68118,,active,,06/14/2022,,,,,,
1456694,1456694,"Tekamah Herman Schools","112 North 13th Street",Tekamah,NE,68061,"(402) 374-2157",active,,12/19/2017,,,,,,
2117115,2117115,"Telcom Corporation","925 Clint Moore Road","Boca Raton",FL,33487,800-394-5448,active,,05/13/2019,,,,,,
1666772423711745,4643964,"Telgian Corporation","10230 South 50th Place - suite 100",Phoenix,AZ,85044,480-292-8036,active,,08/21/2024,,,,,,
3992886,3992886,"Temple Israel","13111 Sterling Ridge Drive",Omaha,NE,68144,"(402) 556-6536",active,,03/04/2021,,,,,,
547274140781441,4643583,"Temptin Your Pleasin ","10424 Prairie Ridge Drive",Louisville,NE,68037,281-989-2888,active,,06/22/2022,,,,,,
1377479,1377479,"Terex Cranes","106 12th Street Southeast",Waverly,IA,50677,319-352-9742,active,,08/29/2017,,,,,,
1678093196089537,4643969,"Teriyaki Madness","12180 L Street",Omaha,NE,68137,"(402) 315-3333",active,,08/29/2024,,,,,,
1111282,1111282,"Terrace View Event Center","230 St Andrews Way","Sioux Center",IA,51250,712-722-3500,active,,10/20/2016,,,,,,
1111046,1111046,"Terri Mitchell - Vohoska Mgmt","1206 S 6th St",Omaha,NE,68108,402-639-5259,active,,10/20/2016,,,,,,
2233133913867457,4644152,Tesla,"2421 Mid America Drive","Council Bluffs",IA,51501,"(712) 890-3398",active,,09/25/2025,,,,,,
2311307645270017,4644173,TEST,12345,omaha,NE,68127,5555555555,active,,11/19/2025,,,,,,
2311308681501569,4644174,TEST,12345,omaha,NE,68127,5555555555,active,,11/19/2025,,,,,,
1171460,1171460,"Test Location","4905 S 97th St",Omaha,NE,68127,4027332800,active,,12/15/2016,,,,,,
1423640,1423640,Textiles,"14847 Industrial Road",Omaha,NE,68144,"(402) 399-8764",active,,11/02/2017,,,,,,
3451525,3451525,"Thanksgiving Church","3702 370 Plaza",Bellevue,NE,68123,"(402) 292-2695",active,,10/01/2020,,,,,,
1409102752016449,4643887,"The Acreage Events","6th and L Road",Palmyra,NE,68418,,active,,02/21/2024,,,,,,
2170668104262529,4644133,"The Alley Hutchinson","1221 East 23rd Avenue",Hutchinson,KS,67502,"(620) 259-8770",active,,08/12/2025,,,,,,
4478402,4478402,"The Barn","15220 Military Road",Bennington,NE,68007,"(402) 250-3139",active,,09/14/2021,,,,,,
4084385,4084385,"The Church of Omaha","3715 North 104th Avenue",Omaha,NE,68134,"(402) 572-8904",active,,03/31/2021,,,,,,
2692159,2692159,"The Downtowner","715 1st Corso","Nebraska City",NE,68410,"(402) 713-5424",active,,01/13/2020,,,,,,
1111283,1111283,"The First Stop","PO Box 741",Atkinson,NE,68713,402-925-2271,active,,10/20/2016,,,,,,
1425856,1425856,"The Forgot Store Bar","11909 Calhoun Road",Omaha,NE,68152,"(402) 451-0291",active,,11/10/2017,,,,,,
2063678,2063678,"The Game Shoppe","4014 North 144th Street",Omaha,NE,68116,"(402) 991-8699",active,,04/17/2019,,,,,,
4339471,4339471,"The Heritage at Meridian Gardens","4515 38th Street",Columbus,NE,68601,"(402) 495-0787",active,,07/21/2021,,,,,,
1723954,1723954,"The Hope Center for Kids Fremont","555 West 23rd Street",Fremont,NE,68025,"(402) 341-4673",active,,06/12/2018,,,,,,
1089216097954305,4643790,"The Link","201 Sun Valley Boulevard, Ste. 3",Lincoln,NE,68528,,active,,07/10/2023,,,,,,
